doc_num,doc_idx,category,layer,head,tokens,budget,budget_frac,fixed_mean_k,fixed_max_rel,fixed_mean_rel,oracle_threshold,oracle_mean_k,oracle_min_k,oracle_max_k,oracle_max_rel,oracle_mean_rel,mass_threshold,mass_mean_k,mass_min_k,mass_max_k,mass_max_rel,mass_mean_rel,UTC_abs_threshold,UTC_abs_mean_k,UTC_abs_min_k,UTC_abs_max_k,UTC_abs_max_rel,UTC_abs_mean_rel,UTC_rel_threshold,UTC_rel_mean_k,UTC_rel_min_k,UTC_rel_max_k,UTC_rel_max_rel,UTC_rel_mean_rel,UTC_rel_hat_threshold,UTC_rel_hat_mean_k,UTC_rel_hat_min_k,UTC_rel_hat_max_k,UTC_rel_hat_max_rel,UTC_rel_hat_mean_rel,mass_gap,UTC_abs_gap,UTC_rel_gap,UTC_rel_hat_gap,rel_hat_beats_abs_rel,rel_hat_below_fixed,rel_hat_beats_mass,oracle_below_fixed
0,13,sci.space,0,5,128,16,0.125,16.0,1.0687107956432145,0.6204056937265492,0.6311472378326877,16.0,1,29,0.6311472378326874,0.6073861869376679,0.4534220913863328,16.0,4,34,0.9013321876671162,0.6268066116062849,1.0337748097874073,16.0,4,28,1.2696304165142607,0.6172049081541157,0.4658771560113527,16.0,4,36,0.7830211574443156,0.6284761810854003,0.7274625597427332,16.0,5,27,0.7324837487094119,0.616641277392191,0.3825241041864283,-0.4591781406029431,0.6529100358092612,0.7684073340481316,True,False,True,True
0,13,sci.space,0,5,128,32,0.25,32.0,0.5762339570743655,0.34302014229647926,0.3442092582215823,32.0,8,59,0.3442092582215825,0.33614178871230277,0.2688179443006947,32.0,8,55,0.45479305662690306,0.33964426632089956,0.5448768831164147,32.0,13,47,0.6884747758757224,0.3380975569355258,0.2906057189742234,32.0,8,57,0.3957602080756644,0.34028423168341826,0.36904156023138496,32.0,9,52,0.3843655139002293,0.3382442864672974,0.5233964360169919,-0.48374513298074495,0.7778212832126531,0.8269311160527547,True,False,True,True
0,13,sci.space,0,6,128,8,0.0625,8.0,1.7509374404739537,1.1342792442605893,1.1801013558767202,8.0,1,15,1.1801013558767204,1.119379793092598,0.7817168512487461,8.0,1,16,2.1860164754947684,1.2007878957671938,1.5177460448190154,8.0,3,15,1.334485664852756,1.1139752044806546,0.8030671648463164,8.0,2,20,2.002831690445756,1.1740915147330095,1.317713143042815,8.0,3,14,1.3053329006108403,1.1157458526282573,-0.7621785776345845,0.7295470396112658,-0.44127247167552885,0.7806173293643832,True,False,True,True
0,13,sci.space,0,6,128,16,0.125,16.0,1.0827382434744799,0.7505568023463935,0.7709413184328501,16.0,1,32,0.7709413184328503,0.7434013361755409,0.6368214121110427,16.0,3,30,1.344244986337303,0.7833803033760366,1.0217303877635446,16.0,7,28,0.8929736417169718,0.7421427483624772,0.6459981442090734,16.0,3,34,1.1648567369963299,0.7620957444840575,0.8809432232288205,16.0,4,28,0.867557524952826,0.7440926249964941,-0.8387085370643342,0.6086160141963287,-0.2633717234731738,0.6901309834692052,True,False,True,True
0,13,sci.space,0,6,128,32,0.25,32.0,0.76674297969173,0.4554249329364206,0.4555074661701919,32.0,2,53,0.455507466170192,0.44615886978532887,0.43374325898693145,32.0,5,53,0.6406845483042171,0.4616582152807846,0.6187251487245309,32.0,10,47,0.5478506979352821,0.45303532702832405,0.4431531768912134,32.0,4,55,0.5925373211364403,0.45187838686896964,0.5277759614694398,32.0,5,50,0.5195591210708307,0.45010657621783706,0.40502585955310494,0.7033011087961857,0.5597229460873666,0.7942019720824494,True,False,True,True
0,13,sci.space,0,7,128,8,0.0625,8.0,2.5868845557731577,1.4593124184237798,1.4692454640635157,8.0,2,19,1.469245464063516,1.3751476294159088,0.7679241701199613,8.0,1,14,2.2695360109944556,1.4938288913898523,1.480195232625599,8.0,2,18,1.9763504401164342,1.4086450813877376,0.7981770969035993,8.0,1,21,2.4025915746261033,1.5244689316880748,1.8952178183073032,8.0,2,16,1.7418936120820396,1.4021717410414132,0.28394545889877304,0.5462712607186953,0.16489489542204827,0.7560499180451389,True,False,True,True
0,13,sci.space,0,7,128,16,0.125,16.0,1.6001751198325356,1.0289784113568015,1.0570925379297378,16.0,4,31,1.0570925379297376,1.0228073199466081,0.6230861984645915,16.0,4,26,1.415090540119966,1.0432113945571566,1.061708900856293,16.0,2,28,1.4477607119228617,1.0259696722954463,0.6683845376286895,16.0,4,35,1.450889920715192,1.062037906349518,1.2826726174476106,16.0,4,29,1.2631879333339837,1.0240637583844057,0.34080374860134316,0.2806468352854544,0.27488489613180594,0.6205081837054138,True,False,True,True
0,13,sci.space,0,7,128,32,0.25,32.0,1.0249979777483291,0.6325830071050558,0.6436066069277669,32.0,7,52,0.6436066069277673,0.6282804221459651,0.42059643594864293,32.0,13,46,0.8123626526517751,0.6386481400344333,0.6314389293136781,32.0,9,47,0.860781330280717,0.6212477745451683,0.48884319740250043,32.0,11,57,0.8515963589436566,0.6461319434665567,0.735273695669675,32.0,13,52,0.7645720625441115,0.6338687967513489,0.5575252650291224,0.43057253003470086,0.4546553280206621,0.6828311680044371,True,False,True,True
0,13,sci.space,0,8,128,8,0.0625,8.0,1.2316900605554872,0.7824360405629383,0.836874094104089,8.0,3,15,0.8368740941040896,0.7886949674828855,0.5763938555697269,8.0,2,16,1.1823983412519277,0.8070691056588527,1.1896203473312024,8.0,4,13,1.0829783040181662,0.7823344699199375,0.5601139295988263,8.0,2,14,1.0195893547082213,0.8017926453145982,0.9403158426629645,8.0,3,14,0.9871129556619075,0.7903008981719477,0.12484733012849787,0.376660948831277,0.5372141044690395,0.6194711604290896,True,False,True,True
0,13,sci.space,0,8,128,16,0.125,16.0,0.770581939336699,0.43455782034191154,0.4503519679682116,16.0,7,26,0.4503519679682118,0.4324122427876629,0.3879116744463411,16.0,6,30,0.6628600833748742,0.44923441960234894,0.6481236213979249,16.0,9,27,0.6089275349143815,0.43305425212150683,0.3716855928289746,16.0,6,31,0.5501215835284967,0.44382219341142015,0.49865863666216487,16.0,7,29,0.5280729844551417,0.4385763306774315,0.33638905034866257,0.5048072287909072,0.6884438544776921,0.7572962450866391,True,False,True,True
0,13,sci.space,0,8,128,32,0.25,32.0,0.3636949218719564,0.20984227671907807,0.2178360372410249,32.0,13,54,0.21783603724102474,0.2105018405033213,0.20699237635131595,32.0,12,53,0.3018198321596658,0.21430302527645428,0.3104660912300385,32.0,15,54,0.27691052075591266,0.20879453054226726,0.2041719099808901,32.0,11,55,0.26705547570404375,0.21541127572278307,0.2336666496950612,32.0,12,55,0.2501853760414907,0.21397211162458346,0.4242120037380913,0.5949887888943842,0.6625544025819236,0.7782148212478118,True,False,True,True
0,13,sci.space,0,9,128,8,0.0625,8.0,2.44918808840768,1.3675586374389557,1.4378685065580246,8.0,1,22,1.4378685065580246,1.340412756181102,0.7265546851162314,8.0,1,16,2.3374968345600684,1.4384035229479382,1.8254144177411222,8.0,2,17,1.933025008641017,1.3711230939386687,0.8029543821914932,8.0,1,30,2.6117388604026064,1.4939176994599097,1.671413314057793,8.0,2,20,1.6936649848425431,1.3566943953151234,0.11044110670074615,0.5103857267577331,-0.16073136020725368,0.7470666217926099,True,False,True,True
0,13,sci.space,0,9,128,16,0.125,16.0,1.7459377569537538,0.9887198646200291,0.9935237053204525,16.0,2,39,0.9935237053204522,0.9522397971656138,0.5798809665853701,16.0,4,29,1.7459377569537538,1.0252725200458273,1.2728050647919125,16.0,4,28,1.347477409101137,0.9783819488008985,0.6495748348478899,16.0,2,51,1.4797934736954632,1.0140791725450846,1.1184736533539426,16.0,6,34,1.145902090781663,0.9707715704732329,0.0,0.5295758990514061,0.3537205115727946,0.797480675526413,True,False,True,True
0,13,sci.space,0,9,128,32,0.25,32.0,1.1558770352029162,0.6158949029474845,0.6067170473864468,32.0,7,62,0.6067170473864469,0.5946601638867463,0.3964934981214697,32.0,11,50,1.0042559029950313,0.6278381295601028,0.7649033815719541,32.0,13,51,0.8616655079307747,0.6026911778813246,0.46135080618112795,32.0,11,68,0.8132463614901561,0.6171306594608648,0.6536705691731309,32.0,12,59,0.6937314672223942,0.6061293324276809,0.2760964665520334,0.5357482952135031,0.623917767707556,0.8415499640060672,True,False,True,True
0,13,sci.space,0,10,128,8,0.0625,8.0,0.6301950483469659,0.08342241090819938,0.09322379010889024,8.0,1,100,0.09322379010889024,0.08255476346351885,0.09081230573940602,8.0,1,94,0.13558015917190427,0.08423960879538757,0.24703469197340827,8.0,1,65,0.24295543980381334,0.08388280726401728,0.08409587418503535,8.0,1,104,0.13558015917190427,0.08424378579622831,0.09028229571782326,8.0,1,102,0.13558015917190427,0.08401850600244026,0.9211198580683911,0.7211551877353239,0.9211198580683911,0.9211198580683911,True,False,True,True
0,13,sci.space,0,10,128,16,0.125,16.0,0.5465609762909407,0.042404547261234944,0.040127619215936244,16.0,1,116,0.04012761921593611,0.03774609329390333,0.04106150571083311,16.0,1,110,0.05680068153040363,0.038471817817269036,0.11196778322627533,16.0,2,99,0.11999763017527468,0.039104247401062914,0.03779253353565353,16.0,1,118,0.04737666004763094,0.03783856500691821,0.03908480118506964,16.0,1,117,0.04737666004763094,0.03783826086072625,0.9670774800246853,0.8422891978904353,0.985686091308118,0.985686091308118,True,False,True,True
0,13,sci.space,0,10,128,32,0.25,32.0,0.3905137756637433,0.01737547390759063,0.013024969305789282,32.0,2,127,0.01302496930578947,0.01239752860924851,0.013624549692733079,32.0,2,121,0.028712658161504083,0.012589594771260097,0.03750919612778351,32.0,3,120,0.03301657871452902,0.013077924303650077,0.012610761289163226,32.0,2,127,0.016107950308052555,0.012443952214007674,0.012741975787776113,32.0,2,127,0.016107950308052555,0.01244358651360256,0.9584419760493804,0.94704052392541,0.9918329207374174,0.9918329207374174,True,False,True,True
0,13,sci.space,0,11,128,8,0.0625,8.0,1.4569148423280442,0.8455391980961381,0.9051297986220136,8.0,1,18,0.9051297986220136,0.8342328657044984,0.5503138959221168,8.0,1,16,1.1722025729913639,0.862042128852772,1.0401772920097012,8.0,1,20,1.7439948227871473,0.8587697551700182,0.5594253259832307,8.0,1,16,1.1615254679494273,0.8603460653846999,0.9738682552950455,8.0,1,15,1.0711234764696003,0.8391189543047745,0.5159840278098655,-0.5202750305280982,0.5353341446057547,0.69916966807817,True,False,True,True
0,13,sci.space,0,11,128,16,0.125,16.0,0.9571263956175476,0.5174312994484338,0.5241181316150103,16.0,1,29,0.5241181316150106,0.4966029508193432,0.3895933214239975,16.0,1,29,0.7142479710160818,0.5136122293733875,0.6144625302231296,16.0,2,35,0.9808936702832968,0.5205528043582526,0.3953974839403571,16.0,1,33,0.6600336386822191,0.5060822311986513,0.556514305806903,16.0,1,29,0.5990542031991041,0.5000743552535195,0.5609094439824427,-0.05488873225202435,0.6861133646483659,0.8269407819346968,True,False,True,True
0,13,sci.space,0,11,128,32,0.25,32.0,0.46779107441364004,0.27464199276858553,0.26802789802620103,32.0,3,54,0.26802789802620125,0.2597729562520322,0.22150987491757723,32.0,3,48,0.3447029478805872,0.2663574043522255,0.3175690542858353,32.0,6,53,0.496132496312151,0.2683756638914947,0.2330716624644851,32.0,2,57,0.3140794509122354,0.2651754166273704,0.2789703398031018,32.0,3,52,0.312180441344835,0.2629482686832404,0.6161702509892243,-0.14187510636866849,0.7694692599565118,0.7789755643802924,True,False,True,True
0,13,sci.space,1,0,128,8,0.0625,8.0,1.7055179211069802,1.174777001642855,1.254910926352132,8.0,1,17,1.254910926352132,1.1886732215512832,0.6381092033889952,8.0,2,23,2.2229425298696572,1.2434934670281517,1.3093520053524739,8.0,3,19,1.7780367280980551,1.1969830915569042,0.825864388772728,8.0,1,24,3.0687620466629197,1.3318244993591835,1.352843141689532,8.0,2,16,1.475424801870228,1.1919709280490907,-1.1482835703519891,-0.16093582175866722,-3.0253505636272022,0.5106292665561791,True,False,True,True
0,13,sci.space,1,0,128,16,0.125,16.0,1.3293893204412504,0.7960886481562782,0.8287339428880502,16.0,3,35,0.8287339428880505,0.8009196982848736,0.4953897231239732,16.0,3,39,1.395074419055509,0.833826119215853,0.8844408750009654,16.0,6,30,1.2459624861865697,0.8186452196130916,0.6471639852275467,16.0,2,38,1.3296265680277943,0.8470198730245725,0.891103304326751,16.0,3,34,0.9180616266364374,0.8042386911451068,-0.13119822848058596,0.16663525050385722,-0.00047387404026987803,0.821578499396234,True,False,True,True
