doc_num,doc_idx,category,layer,head,tokens,budget,budget_frac,H_mean,frac_H_ge_090,mu_s_norm_cv,full_norm_cv,mass_gap,UTC_abs_gap,UTC_rel_gap,UTC_rel_hat_gap,predicted,actual,correct,delta_rel_abs,delta_rel_hat_best,oracle_mean_k,mass_mean_k,abs_mean_k,rel_mean_k,rel_hat_mean_k,budget_ok
2,37,sci.crypt,10,6,128,32,0.25,0.49099948869626764,0.0,0.8982468403633362,0.8811021967959639,1.3950563162490073,-0.04133605421938179,1.283686391403042,1.5140009445194125,rel,rel,True,1.3250224456224238,0.2303145531163704,14.578125,33.9375,19.953125,23.625,29.6328125,False
2,37,sci.crypt,10,7,128,8,0.0625,0.6158528091901001,0.0,0.6512324083116011,0.5508807635364177,-0.02186668571608339,0.03640183370065618,-3.4805437539606547,0.6470311681270232,abs,abs,True,-3.516945587661311,0.610629334426367,7.109375,8.375,8.2265625,7.3671875,8.046875,True
2,37,sci.crypt,10,7,128,16,0.125,0.6158528091901001,0.0,0.5859659650530273,0.5508807635364177,-1.4051620128767444,-1.376640408948708,0.34760351915017607,0.6933177881267862,abs,rel,False,1.7242439280988842,0.3457142689766102,14.390625,16.21875,15.5703125,16.5859375,17.3203125,True
2,37,sci.crypt,10,7,128,32,0.25,0.6158528091901001,0.0,0.568518021167126,0.5508807635364177,-0.5111259156625466,-1.0443430071142565,0.25509185122635747,0.8126903982305469,rel,rel,True,1.299434858340614,0.5575985470041894,40.1015625,35.8671875,24.9609375,26.109375,35.6484375,False
2,37,sci.crypt,10,8,128,8,0.0625,0.6719683188234723,0.0,0.6559629534896504,0.5228413369560562,0.0708440496861362,0.05499224311831363,-3.413382956583101,1.0062468419268802,abs,abs,True,-3.4683751997014145,0.9512545988085666,6.4140625,7.796875,8.8046875,6.890625,8.2421875,True
2,37,sci.crypt,10,8,128,16,0.125,0.6719683188234723,0.0,0.5943865492778037,0.5228413369560562,-0.16702960370035683,0.030449992981881162,0.8900602537680069,0.9348192948904238,abs,rel,False,0.8596102607861258,0.04475904112241691,12.4765625,15.71875,14.71875,17.34375,15.21875,False
2,37,sci.crypt,10,8,128,32,0.25,0.6719683188234723,0.0,0.5533686764232264,0.5228413369560562,0.3435804787146376,0.33960755040676577,0.7480658894231742,0.8565489500820269,rel,rel,True,0.40845833901640843,0.10848306065885271,31.8984375,33.078125,29.6171875,26.265625,28.78125,False
2,37,sci.crypt,10,9,128,8,0.0625,0.5318262233044952,0.0,0.4814788207316962,0.4115084680656254,0.2968446108692297,0.1922915561008439,0.7516465635864595,0.654101954511757,abs,rel,False,0.5593550074856156,-0.09754460907470253,11.5625,7.5859375,7.5625,9.0625,7.328125,False
2,37,sci.crypt,10,9,128,16,0.125,0.5318262233044952,0.0,0.4403346090165256,0.4115084680656254,0.7283303828259367,0.3360751726188652,1.4126560394509222,1.1108044240619839,abs,rel,False,1.0765808668320571,-0.30185161538893834,11.5625,16.21875,12.2109375,20.421875,16.46875,False
2,37,sci.crypt,10,9,128,32,0.25,0.5318262233044952,0.0,0.42340316977523595,0.4115084680656254,77.73839715438825,59.17391857043786,122.13583606789324,110.06612661646231,rel,rel,True,62.961917497455374,-12.069709451430924,11.5625,31.5625,30.8046875,44.578125,38.875,False
2,37,sci.crypt,10,10,128,8,0.0625,0.39278926685963855,0.0390625,0.21269708086177413,0.29762595912809187,0.9826689282643859,0.9388527882130758,0.9640707721636315,1.0187705010060617,abs,rel,False,0.025217983950555634,0.05469972884243024,6.203125,8.2890625,7.8203125,8.171875,8.0859375,True
2,37,sci.crypt,10,10,128,16,0.125,0.39278926685963855,0.0390625,0.24305989305194653,0.29762595912809187,0.9918374115631305,0.9708768675908638,1.0356279309156255,1.044390163570789,abs,rel,False,0.06475106332476177,0.008762232655163515,11.546875,14.9765625,15.7265625,17.9375,20.9765625,False
2,37,sci.crypt,10,10,128,32,0.25,0.39278926685963855,0.0390625,0.27406476150848513,0.29762595912809187,1.0940264068626326,1.0769801784133084,1.1166466822580783,1.083098102708806,rel,rel,True,0.039666503844769885,-0.03354857954927226,11.546875,30.359375,26.4375,28.453125,20.9765625,False
2,37,sci.crypt,10,11,128,8,0.0625,0.6080174631371899,0.0078125,0.7038256048407585,0.5560245624029823,0.14624550316081025,0.0875595925453091,0.5264144067716678,0.439463152268839,abs,rel,False,0.43885481422635875,-0.08695125450282887,8.375,8.171875,6.921875,8.375,7.1328125,True
2,37,sci.crypt,10,11,128,16,0.125,0.6080174631371899,0.0078125,0.6273703577493375,0.5560245624029823,-0.30768040562015253,-0.4134270247489841,0.5369873688079898,0.7158086580661787,abs,rel,False,0.9504143935569739,0.17882128925818885,23.2265625,16.4453125,15.046875,14.265625,19.59375,False
2,37,sci.crypt,10,11,128,32,0.25,0.6080174631371899,0.0078125,0.5808142830268628,0.5560245624029823,0.1793562691792195,-0.10329986341536843,1.1850270117180126,1.3367000773376863,rel,rel,True,1.288326875133381,0.15167306561967364,23.2265625,35.9140625,30.53125,33.140625,39.546875,False
