model,doc_idx,category,layer,head,tokens,budget,fixed_max_rel,fixed_mean_rel,oracle_max_rel,oracle_mean_rel,oracle_mean_k,mass_max_rel,mass_mean_rel,mass_mean_k,mass_gap,UTC_abs_max_rel,UTC_abs_mean_rel,UTC_abs_mean_k,UTC_abs_gap,UTC_rel_max_rel,UTC_rel_mean_rel,UTC_rel_mean_k,UTC_rel_gap,UTC_rel_hat_max_rel,UTC_rel_hat_mean_rel,UTC_rel_hat_mean_k,UTC_rel_hat_gap,rel_hat_below_fixed,rel_hat_beats_abs_rel,rel_hat_beats_mass
bert-base-uncased,68,alt.atheism,5,8,128,16,0.6851854978653495,0.17695738016838097,0.18032764240507307,0.1712361122806778,16.0,0.7401005971020219,0.20470940916836627,16.0,-0.10877338768276971,0.9990793983584598,0.251924494562441,16.0,-0.6217470860326313,0.2504507522192167,0.1778758532449045,16.0,0.8611032609362634,0.2530636070043588,0.17658415249219767,16.0,0.8559278343149227,False,False,True
bert-base-uncased,68,alt.atheism,5,8,128,32,0.47159204240735497,0.06506017737394877,0.06024676629270119,0.0578212648842108,32.0,0.3102604856653015,0.06713763992168187,32.0,0.3922047148952446,0.5762416093393569,0.08058501923412592,32.0,-0.25440809220046334,0.08592807393880009,0.05922177649312407,32.0,0.9375675153275839,0.08592807393880009,0.058988239565654535,32.0,0.9375675153275839,False,True,True
bert-base-uncased,68,alt.atheism,5,9,128,8,0.4765519108591112,0.022065528327725497,0.017601840478445537,0.013880423365522612,8.0,0.08657103114663574,0.013844602211786544,8.0,0.8497239784471865,0.1874232802546355,0.015316656504073812,8.0,0.6299783990983258,0.024230128569027985,0.01394106449169899,8.0,0.9855577141864587,0.025604010526087743,0.013971226939715378,8.0,0.9825641816744793,False,False,True
bert-base-uncased,68,alt.atheism,5,9,128,16,0.381145567570849,0.009749568790945306,0.004144884385882596,0.003645086989755004,16.0,0.022041249750675285,0.0038619491412906896,16.0,0.9525296208654024,0.04177245155699437,0.004354590805528497,16.0,0.9001923103872713,0.006061733504262241,0.003646371779440019,16.0,0.9949155287937789,0.006061733504262241,0.003646371779440019,16.0,0.9949155287937789,False,True,True
bert-base-uncased,68,alt.atheism,5,9,128,32,0.24898849026944783,0.003716251123448351,0.0006193131791662079,0.000574731470561303,32.0,0.003156144388708005,0.000626919368315223,32.0,0.9897860465647891,0.0067474372151837304,0.0007265982237262595,32.0,0.9753265517573062,0.0008324440490829709,0.0005774870129743243,32.0,0.9991418787451259,0.0008324440490829709,0.0005774870129743243,32.0,0.9991418787451259,False,True,True
bert-base-uncased,68,alt.atheism,5,10,128,8,0.7858936271531669,0.08108997542449732,0.09431873908816751,0.08172579539703012,8.0,0.3173996277213855,0.07994246365091358,8.0,0.6774306116617537,0.6536215482566613,0.09016393803955211,8.0,0.19126211951766772,0.16251311722913792,0.08484884526118588,8.0,0.9013926339463023,0.16251311722913792,0.08498699793350813,8.0,0.9013926339463023,False,True,True
bert-base-uncased,68,alt.atheism,5,10,128,16,0.6147979447403121,0.03473029173406329,0.03069741750609202,0.028500019806552764,16.0,0.11687108214186451,0.02915494018888711,16.0,0.8524677506390652,0.21469039821287542,0.03212617802663389,16.0,0.6849977493120742,0.06173770970540252,0.02925418303078281,16.0,0.9468579623677286,0.06173770970540252,0.029210045820013242,16.0,0.9468579623677286,False,True,True
bert-base-uncased,68,alt.atheism,5,10,128,32,0.41596229671975227,0.012465159658296098,0.0069751282639768444,0.006614210675623514,32.0,0.036488387091123384,0.006946226042799881,32.0,0.9278381790348568,0.05222666883972418,0.007710016343778969,32.0,0.8893570652922808,0.008720682495555847,0.00667770443153964,32.0,0.9957320073434828,0.008720682495555847,0.006675702547871921,32.0,0.9957320073434828,False,True,True
bert-base-uncased,68,alt.atheism,5,11,128,8,0.7262013126344536,0.17432064004506537,0.19832712005732062,0.17037411679531847,8.0,0.5653010657321529,0.21082551257052184,8.0,0.30480794318958865,0.6092355969822405,0.22877785234285314,8.0,0.22157877255028355,0.3676699647932338,0.18859310184051203,8.0,0.679198477369835,0.3676699647932338,0.18449478971804079,8.0,0.679198477369835,False,True,True
bert-base-uncased,68,alt.atheism,5,11,128,16,0.5828448263752231,0.08197400917197009,0.07986257450263162,0.07319890202497291,16.0,0.28764604619564954,0.08450726724016894,16.0,0.5868970109393625,0.3117105826371504,0.09336925380631805,16.0,0.5390533020372906,0.10632521746462383,0.0759459122019071,16.0,0.9473885154725193,0.10632521746462383,0.07546174701565163,16.0,0.9473885154725193,False,True,True
