model,doc_idx,category,layer,head,tokens,budget,eval_positions,anchor_max_dP,fixed_mean_k,fixed_mean_kl,fixed_mean_kl_improvement,fixed_max_kl,fixed_max_kl_improvement,fixed_mean_logit_l2,fixed_mean_logit_l2_improvement,fixed_max_logit_l2,fixed_max_logit_l2_improvement,projected_oracle_mean_k,projected_oracle_mean_kl,projected_oracle_mean_kl_improvement,projected_oracle_max_kl,projected_oracle_max_kl_improvement,projected_oracle_mean_logit_l2,projected_oracle_mean_logit_l2_improvement,projected_oracle_max_logit_l2,projected_oracle_max_logit_l2_improvement,mass_mean_k,mass_mean_kl,mass_mean_kl_improvement,mass_max_kl,mass_max_kl_improvement,mass_mean_logit_l2,mass_mean_logit_l2_improvement,mass_max_logit_l2,mass_max_logit_l2_improvement,UTC_abs_mean_k,UTC_abs_mean_kl,UTC_abs_mean_kl_improvement,UTC_abs_max_kl,UTC_abs_max_kl_improvement,UTC_abs_mean_logit_l2,UTC_abs_mean_logit_l2_improvement,UTC_abs_max_logit_l2,UTC_abs_max_logit_l2_improvement,UTC_rel_mean_k,UTC_rel_mean_kl,UTC_rel_mean_kl_improvement,UTC_rel_max_kl,UTC_rel_max_kl_improvement,UTC_rel_mean_logit_l2,UTC_rel_mean_logit_l2_improvement,UTC_rel_max_logit_l2,UTC_rel_max_logit_l2_improvement,UTC_rel_hat_mean_k,UTC_rel_hat_mean_kl,UTC_rel_hat_mean_kl_improvement,UTC_rel_hat_max_kl,UTC_rel_hat_max_kl_improvement,UTC_rel_hat_mean_logit_l2,UTC_rel_hat_mean_logit_l2_improvement,UTC_rel_hat_max_logit_l2,UTC_rel_hat_max_logit_l2_improvement
gpt2,93,comp.os.ms-windows.misc,11,1,128,16,63,5.15406632428661e-07,16.0,0.00011578163685044274,0.0,0.00036644842475652695,0.0,43.972389221191406,0.0,151.415771484375,0.0,16.0,0.00014251710672397166,-0.23091286840298886,0.00044878252083435655,-0.2246812662178408,43.48401641845703,0.011106351312359819,164.75474548339844,-0.08809501063368375,16.0,0.0001262784790014848,-0.090660681923171,0.0005038990639150143,-0.3750886342322559,50.92879867553711,-0.15819948785028104,221.76109313964844,-0.4645838472812758,16.0,0.00011419013753766194,0.013745697124981637,0.0004185149446129799,-0.14208416884598862,48.97902297973633,-0.11385857914975661,221.76109313964844,-0.4645838472812758,16.0,0.00011877756332978606,-0.025875661813394624,0.00036644842475652695,0.0,45.39421081542969,-0.03233441756112421,161.4834442138672,-0.0664902515160457,16.0,0.00011670895764837041,-0.008009221696576141,0.0004185149446129799,-0.14208416884598862,45.12269973754883,-0.026159836586797436,150.16099548339844,0.008286957089579272
gpt2,93,comp.os.ms-windows.misc,11,1,128,32,63,5.15406632428661e-07,32.0,3.5391232813708484e-05,0.0,0.00013453199062496424,0.0,25.890193939208984,0.0,105.02580261230469,0.0,32.0,4.4292093662079424e-05,-0.2514990335381386,0.00017171876970678568,-0.27641588375427584,25.206510543823242,0.02640704032542407,119.88133239746094,-0.14144647710995728,32.0,3.5174201912013814e-05,0.006132335170042635,0.00014343124348670244,-0.06614971517478474,30.77341079711914,-0.18861260249251544,164.76760864257812,-0.5688297974813492,32.0,3.350583938299678e-05,0.053272895031263534,0.00013106783444527537,0.025749683503501597,29.1407413482666,-0.12555129624328076,139.72283935546875,-0.3303667849247076,32.0,3.5408320400165394e-05,-0.00048281975784392195,0.00010517705231904984,0.21820043076406537,26.06884765625,-0.00690043950464414,88.46686553955078,0.15766541802951084,32.0,3.528726301738061e-05,0.0029377274556992017,0.00010971678420901299,0.18445580341651802,25.84027671813965,0.0019280358110311813,88.46686553955078,0.15766541802951084
gpt2,93,comp.os.ms-windows.misc,11,2,128,8,63,5.15406632428661e-07,8.0,0.0013379290467128158,0.0,0.007958315312862396,0.0,65.59111785888672,0.0,153.64349365234375,0.0,8.0,0.0011495997896417975,0.1407617672504593,0.0067354897037148476,0.15365382760987023,60.355552673339844,0.07982125257890427,131.90333557128906,0.14149742084261085,8.0,0.0020194430835545063,-0.5093798049426581,0.016338547691702843,-1.053015877028162,71.02196502685547,-0.08279851518391124,373.5777587890625,-1.4314583709894948,8.0,0.00222756783477962,-0.6649371954757806,0.016338547691702843,-1.053015877028162,71.66819763183594,-0.09265095597278128,373.5777587890625,-1.4314583709894948,8.0,0.0013387594372034073,-0.0006206536083745995,0.006714521907269955,0.1562885305112498,64.9588623046875,0.009639347137816112,172.37673950195312,-0.12192671101321051,8.0,0.001363597926683724,-0.019185531575067083,0.0067354897037148476,0.15365382760987023,64.15370178222656,0.02191479766746196,150.5829620361328,0.019919695546211313
gpt2,93,comp.os.ms-windows.misc,11,2,128,16,63,5.15406632428661e-07,16.0,0.0003466240887064487,0.0,0.0016877336893230677,0.0,36.722137451171875,0.0,90.2513656616211,0.0,16.0,0.0003041359886992723,0.12257688196378935,0.0015159016475081444,0.10181229592202035,33.915836334228516,0.07641987399766148,71.44246673583984,0.2084056987713775,16.0,0.00071508385008201,-1.0629952544573582,0.013163899071514606,-6.799748950199903,39.54936599731445,-0.07698975992075208,150.16162109375,-0.6638155001083315,16.0,0.0006746983272023499,-0.9464842438395646,0.011773503385484219,-5.9759248511573215,39.41508865356445,-0.07333318236100217,150.16162109375,-0.6638155001083315,16.0,0.0003130295954179019,0.09691909588256442,0.0017476382199674845,-0.035494065813454156,36.546268463134766,0.004789181682873345,90.86431884765625,-0.006791622282296572,16.0,0.0003018748830072582,0.12910010341805178,0.0014893687330186367,0.11753332741967903,34.058414459228516,0.07253725346149087,90.86431884765625,-0.006791622282296572
gpt2,93,comp.os.ms-windows.misc,11,2,128,32,63,5.15406632428661e-07,32.0,9.689874423202127e-05,0.0,0.0006586930248886347,0.0,14.649141311645508,0.0,48.12533950805664,0.0,32.0,8.440166857326403e-05,0.12897046043066718,0.00046218454372137785,0.2983308973105956,13.600240707397461,0.07160150768797702,36.781002044677734,0.23572482977454645,32.0,9.278306242777035e-05,0.04247404687098977,0.000624886597506702,0.051323493804490194,14.90380859375,-0.017384451189780048,59.97822952270508,-0.24629208096628918,32.0,8.62609304022044e-05,0.1097827831942273,0.0006131812115199864,0.06909411766785134,14.730371475219727,-0.005545046077864324,62.6606330871582,-0.30202994363641245,32.0,8.378465281566605e-05,0.13533809462952284,0.0004486011457629502,0.31895263982976707,13.583678245544434,0.07273211742821206,35.97199249267578,0.252535299275058,32.0,8.279597386717796e-05,0.14554131198103692,0.00044914617319591343,0.3181252021427574,13.937126159667969,0.048604565744171935,35.97199249267578,0.252535299275058
gpt2,93,comp.os.ms-windows.misc,11,3,128,8,63,5.15406632428661e-07,8.0,0.0007070169085636735,0.0,0.0038542253896594048,0.0,42.25278091430664,0.0,229.5095977783203,0.0,8.0,0.0010705908061936498,-0.514236495939804,0.006780514493584633,-0.7592418211390128,44.72956085205078,-0.05861815208725152,196.8781280517578,0.14217910728979932,8.0,0.0008712802664376795,-0.23233299781714134,0.007811135612428188,-1.026642145367231,49.646976470947266,-0.17499902720336635,259.62860107421875,-0.1312319989553985,8.0,0.0006693152827210724,0.053324928139544925,0.0030296207405626774,0.2139482167568818,43.625858306884766,-0.03249673424721755,196.8781280517578,0.14217910728979932,8.0,0.0011659212177619338,-0.6490711942526783,0.007541932165622711,-0.9567958287694189,45.32523727416992,-0.07271607438323557,196.8781280517578,0.14217910728979932,8.0,0.0009815098019316792,-0.3882409176403525,0.0038132008630782366,0.010644039316235587,44.40645217895508,-0.05097111286038958,196.8781280517578,0.14217910728979932
gpt2,93,comp.os.ms-windows.misc,11,3,128,16,63,5.15406632428661e-07,16.0,0.00021480947907548398,0.0,0.0018002674914896488,0.0,24.070632934570312,0.0,106.0751724243164,0.0,16.0,0.00030025377054698765,-0.39776778864343587,0.001996137434616685,-0.10880046662674636,25.797910690307617,-0.07175871778828813,91.97388458251953,0.13293674211897233,16.0,0.0002419023512629792,-0.12612512401268283,0.0016851173713803291,0.06396278367168517,30.18297576904297,-0.25393361491936894,133.74119567871094,-0.26081525603113187,16.0,0.00020433278405107558,0.04877203310346878,0.000845904229208827,0.5301230327117248,25.8595027923584,-0.07431752470533937,91.97388458251953,0.13293674211897233,16.0,0.0003134397848043591,-0.4591524831835585,0.001996137434616685,-0.10880046662674636,25.989974975585938,-0.07973791325856916,94.99085235595703,0.10449495216487092,16.0,0.000290074065560475,-0.3503783297130154,0.0012426634784787893,0.30973397878193343,25.82090950012207,-0.07271418953998521,94.99085235595703,0.10449495216487092
gpt2,93,comp.os.ms-windows.misc,11,3,128,32,63,5.15406632428661e-07,32.0,3.8040790968807414e-05,0.0,0.00036017107777297497,0.0,12.655468940734863,0.0,79.2105484008789,0.0,32.0,4.631214324035682e-05,-0.21743376152014626,0.00032227230258286,0.10522437121951123,12.71004581451416,-0.004312512956641701,44.600460052490234,0.43693787061326095,32.0,3.556071169441566e-05,0.06519526043570867,0.0001776066783349961,0.5068824531020613,12.799552917480469,-0.01138511559076516,52.30203628540039,0.33970869611073096,32.0,3.326596925035119e-05,0.1255184657535504,0.0001418928732164204,0.6060403458995697,12.172977447509766,0.03812513747887092,36.774330139160156,0.5357394831677227,32.0,5.0413123972248286e-05,-0.32523858438132636,0.0003632684238255024,-0.008599652342101027,12.938149452209473,-0.022336628756973953,48.09231185913086,0.3928547039500456,32.0,4.8427282308693975e-05,-0.27303563031597444,0.00028093886794522405,0.21998493137667485,12.841853141784668,-0.01472756180925705,48.09231185913086,0.3928547039500456
gpt2,93,comp.os.ms-windows.misc,11,4,128,8,63,5.15406632428661e-07,8.0,0.0010667183669283986,0.0,0.004500838462263346,0.0,489.6050720214844,0.0,857.3157348632812,0.0,8.0,0.0013788895448669791,-0.29264629504549844,0.01296851597726345,-1.8813555709666474,514.2057495117188,-0.050245961277858076,1103.004150390625,-0.28657868453391266,8.0,0.001240852172486484,-0.16324253050924908,0.005753230769187212,-0.2782575552142952,527.3518676757812,-0.07709641466426742,1358.6044921875,-0.5847189511856572,8.0,0.0010485146194696426,0.01706518611015706,0.004362072795629501,0.030831070209985545,509.7901916503906,-0.041227349924227275,990.5447998046875,-0.15540256585008638,8.0,0.0015945613849908113,-0.4948288455764849,0.019704125821590424,-3.377878918960751,490.63702392578125,-0.002107723067565681,905.0157470703125,-0.05563879241600311,8.0,0.001023954595439136,0.04008909269313543,0.0036902606952935457,0.18009483649901603,500.25244140625,-0.021746852704782382,905.0157470703125,-0.05563879241600311
gpt2,93,comp.os.ms-windows.misc,11,4,128,16,63,5.15406632428661e-07,16.0,0.0005567607004195452,0.0,0.0020476423669606447,0.0,270.96875,0.0,548.1378173828125,0.0,16.0,0.0006086387438699603,-0.09317835007270192,0.0017932227347046137,0.12425003328763462,294.2570495605469,-0.08594459531051779,707.1000366210938,-0.2900041088156924,16.0,0.0005605335463769734,-0.006776422895123924,0.0023452574387192726,-0.1453452402434825,284.13330078125,-0.04858328047514715,889.056640625,-0.6219582236999608,16.0,0.0005173113313503563,0.07085516100447087,0.0014809222193434834,0.27676715268318797,275.0877380371094,-0.015200970728578067,787.9588623046875,-0.43751961152205454,16.0,0.0005998329143039882,-0.07736216628074888,0.003320476971566677,-0.6216098207106964,267.26934814453125,0.013652503676046646,624.6161499023438,-0.13952391185977908,16.0,0.0005525972810573876,0.007477933264722569,0.0020106802694499493,0.018051051349146974,271.2937316894531,-0.0011993327254642416,624.6161499023438,-0.13952391185977908
gpt2,93,comp.os.ms-windows.misc,11,4,128,32,63,5.15406632428661e-07,32.0,0.0002114541275659576,0.0,0.0006900806329213083,0.0,106.99827575683594,0.0,274.8083801269531,0.0,32.0,0.00024078057322185487,-0.13868939799602464,0.001286313054151833,-0.8640039913980817,100.64010620117188,0.059423102949000994,385.6459045410156,-0.4033265810993789,32.0,0.00023261364549398422,-0.10006670558571362,0.0009451834484934807,-0.3696710259672835,109.7055892944336,-0.025302403412091445,325.6612243652344,-0.18504837521617357,32.0,0.0002108283224515617,0.002959531325302245,0.0006310368189588189,0.08556074630371824,106.79303741455078,0.0019181462582777975,280.1313171386719,-0.019369631338242765,32.0,0.00023273831175174564,-0.10065627202831018,0.0008050777832977474,-0.16664306298471732,101.77455139160156,0.04882064059710456,241.90638732910156,0.11972703591736122,32.0,0.00021590135293081403,-0.021031631853434707,0.0005907685263082385,0.14391377163079233,104.98441314697266,0.01882144918334927,247.5531768798828,0.09917893782743903
gpt2,93,comp.os.ms-windows.misc,11,5,128,8,63,5.15406632428661e-07,8.0,0.00022805827029515058,0.0,0.0017902087420225143,0.0,31.27735137939453,0.0,139.79971313476562,0.0,8.0,0.00025925476802513003,-0.1367917843523292,0.001956620719283819,-0.09295674485049066,30.979263305664062,0.009530476865341253,95.52481079101562,0.3167023833666197,8.0,0.00023141849669627845,-0.014734069484869439,0.001956620719283819,-0.09295674485049066,32.63481140136719,-0.043400734464586144,117.31128692626953,0.16086174788368457,8.0,0.00020939070964232087,0.08185434638555467,0.001280649215914309,0.28463693319502115,32.52719497680664,-0.03996002034352264,113.57080841064453,0.18761772922120856,8.0,0.0002578912826720625,-0.13081311341308677,0.0023874621838331223,-0.33362223510083644,31.482221603393555,-0.006550114218878189,94.99024200439453,0.32052620227607465,8.0,0.00022869253007229418,-0.00278113035025096,0.0017170531209558249,0.04086429663171054,30.295230865478516,0.03140037345243485,94.99024200439453,0.32052620227607465
gpt2,93,comp.os.ms-windows.misc,11,5,128,16,63,5.15406632428661e-07,16.0,9.575444710208103e-05,0.0,0.0004793456755578518,0.0,23.473257064819336,0.0,71.95441436767578,0.0,16.0,0.000123182064271532,-0.2864370063169095,0.0008069592877291143,-0.6834600349528408,21.955764770507812,0.06464770909810691,63.857696533203125,0.11252565816323234,16.0,9.479481377638876e-05,0.010021814701402065,0.0006765497964806855,-0.41140273288860274,26.58716583251953,-0.1326577201920216,101.58387756347656,-0.4117810346478379,16.0,8.762318611843511e-05,0.084917841726739,0.0005262771737761796,-0.0979074196584957,25.817951202392578,-0.09988789076430993,100.60932159423828,-0.3982369598637885,16.0,0.0001038122209138237,-0.08415038732511815,0.000923869083635509,-0.9273545809302042,22.492233276367188,0.041793253733094504,69.08131408691406,0.039929451250629744,16.0,9.520850289845839e-05,0.005701502333783193,0.000714828900527209,-0.49125972544825225,22.63152313232422,0.03585927296628422,69.08131408691406,0.039929451250629744
gpt2,93,comp.os.ms-windows.misc,11,5,128,32,63,5.15406632428661e-07,32.0,2.6299256205675192e-05,0.0,0.00020584912272170186,0.0,13.525003433227539,0.0,46.680450439453125,0.0,32.0,3.352552812430076e-05,-0.2747709616618812,0.00021285128605086356,-0.0340159979142991,13.302084922790527,0.01648195592241819,37.50891876220703,0.19647478957260767,32.0,2.3118820536183193e-05,0.12093253301991425,0.00016370665980502963,0.2047250061572855,15.946757316589355,-0.17905754296610188,69.08131408691406,-0.47987676718149874,32.0,2.1501973606063984e-05,0.18241134129778125,0.00010404340719105676,0.49456472869345935,15.59239673614502,-0.15285713701472448,65.21026611328125,-0.3969502329002206,32.0,2.686760672077071e-05,-0.021610896926159917,0.00025316281244158745,-0.22984644818647793,14.173785209655762,-0.04796906556299496,47.992679595947266,-0.028110893192776043,32.0,2.570415563241113e-05,0.022628038169978493,0.00021285128605086356,-0.0340159979142991,14.2986478805542,-0.05720105367411654,47.992679595947266,-0.028110893192776043
gpt2,93,comp.os.ms-windows.misc,11,6,128,8,63,5.15406632428661e-07,8.0,0.0004102286184206605,0.0,0.0027360650710761547,0.0,45.46836853027344,0.0,263.18377685546875,0.0,8.0,0.0004171995969954878,-0.01699291142013659,0.0027360650710761547,0.0,46.14164352416992,-0.014807546777232838,233.3699188232422,0.11328151905274653,8.0,0.00040236907079815865,0.019158945206602884,0.0017844761023297906,0.34779471395104034,49.13068389892578,-0.08054644331946781,282.57861328125,-0.07369313054745086,8.0,0.0003870930813718587,0.05639669201498254,0.00156003690790385,0.4298246323175884,48.70196533203125,-0.0711175022610464,282.57861328125,-0.07369313054745086,8.0,0.0005758837796747684,-0.4038118108187183,0.003994084894657135,-0.4597916317414825,46.88399887084961,-0.03113439928317696,171.93487548828125,0.34671172538609085,8.0,0.00041436805622652173,-0.010090563212770576,0.0027360650710761547,0.0,46.88562774658203,-0.031170223654824136,233.3699188232422,0.11328151905274653
gpt2,93,comp.os.ms-windows.misc,11,6,128,16,63,5.15406632428661e-07,16.0,0.00016669058823026717,0.0,0.000778939516749233,0.0,38.296165466308594,0.0,166.1761932373047,0.0,16.0,0.00017889554146677256,-0.07321921031105494,0.0008476201328448951,-0.08817194996382849,38.43851089477539,-0.0037169629578717167,145.66380310058594,0.12343759799230947,16.0,0.00018407165771350265,-0.10427145088254886,0.0007303861784748733,0.06233261662855227,43.22711944580078,-0.12875842579670915,263.18377685546875,-0.5837634244011973,16.0,0.00017315239529125392,-0.03876527840948274,0.0006275837076827884,0.19431009187735326,42.71115493774414,-0.11528541872735731,243.02511596679688,-0.4624544661445553,16.0,0.00021442421711981297,-0.2863606721670833,0.0015224087983369827,-0.9544634282909255,38.1452522277832,0.003940687969351875,136.9507598876953,0.17587015793456384,16.0,0.00017683768237475306,-0.060873827684072124,0.0008476201328448951,-0.08817194996382849,37.904380798339844,0.010230388948821112,145.66380310058594,0.12343759799230947
gpt2,93,comp.os.ms-windows.misc,11,6,128,32,63,5.15406632428661e-07,32.0,5.3904062951914966e-05,0.0,0.0002890615724027157,0.0,27.643630981445312,0.0,125.86480712890625,0.0,32.0,5.9805552155012265e-05,-0.10948134296224965,0.00029352062847465277,-0.015425973210042576,25.93515968322754,0.06180343310777503,100.54011535644531,0.20120550255580416,32.0,5.4341042414307594e-05,-0.008106614575276838,0.0002476846566423774,0.1431422219716313,28.133516311645508,-0.01772145383249435,127.8514175415039,-0.01578368455737622,32.0,5.234826676314697e-05,0.028862317672711302,0.0002476846566423774,0.1431422219716313,28.334022521972656,-0.024974705420960808,133.89334106445312,-0.06378696411399831,32.0,6.222615775186568e-05,-0.15438715273419046,0.00031882370240055025,-0.10296121255567825,25.43425178527832,0.07992362499882699,90.77728271484375,0.2787715264849777,32.0,6.050060983397998e-05,-0.1223756897128414,0.0002811496960930526,0.027370903174360306,26.181446075439453,0.05289409726917904,100.54011535644531,0.20120550255580416
gpt2,93,comp.os.ms-windows.misc,11,7,128,8,63,5.15406632428661e-07,8.0,0.0009872367372736335,0.0,0.011875425465404987,0.0,51.792945861816406,0.0,197.0869140625,0.0,8.0,0.0006756648072041571,0.3156000159900022,0.006165716331452131,0.48080038484399157,51.30854797363281,0.00935258422017482,171.4193115234375,0.13023494056496732,8.0,0.0003942698531318456,0.6006329199005838,0.003353595267981291,0.7176020953732689,55.16143035888672,-0.06503751507121125,240.286865234375,-0.21919238716262757,8.0,0.00038896099431440234,0.606010413076237,0.0022551328875124454,0.8101008764627416,53.94740295410156,-0.04159750051741118,240.286865234375,-0.21919238716262757,8.0,0.0008600269793532789,0.12885435997009065,0.010995496064424515,0.07409666319272923,55.8776969909668,-0.07886693952586721,191.46026611328125,0.028549069206261102,8.0,0.0005674987332895398,0.42516449007281465,0.00465824780985713,0.6077405543550966,50.01648712158203,0.03429924115484695,204.57725524902344,-0.0380052690060797
gpt2,93,comp.os.ms-windows.misc,11,7,128,16,63,5.15406632428661e-07,16.0,0.00033356438507325947,0.0,0.003072179388254881,0.0,34.67940902709961,0.0,107.39313507080078,0.0,16.0,0.0003432744415476918,-0.0291099916806159,0.003072179388254881,0.0,33.94459533691406,0.021188760443159205,101.00521850585938,0.05948160988810003,16.0,0.00017027092690113932,0.4895410465846245,0.001086972188204527,0.6461885681675736,39.55463409423828,-0.14057981966558342,217.594970703125,-1.0261534460249413,16.0,0.00015649630222469568,0.5308362965958582,0.001086972188204527,0.6461885681675736,37.39845657348633,-0.07840524457213127,205.75245666503906,-0.9158809036480144,16.0,0.0003624706878326833,-0.08665884025081172,0.0037154783494770527,-0.20939498640005882,33.10820007324219,0.04530668191691589,123.33003234863281,-0.14839772828426478,16.0,0.0002458151720929891,0.26306529385923005,0.0018063383176922798,0.41203357961516984,33.92139434814453,0.0218577738266168,140.88856506347656,-0.31189544816429216
gpt2,93,comp.os.ms-windows.misc,11,7,128,32,63,5.15406632428661e-07,32.0,8.060194522840902e-05,0.0,0.000614226155448705,0.0,15.375221252441406,0.0,64.0863037109375,0.0,32.0,8.699068712303415e-05,-0.0792628748167401,0.0008308354299515486,-0.3526539411930547,15.882136344909668,-0.03296961286900313,56.109092712402344,0.124476066438728,32.0,4.600359170581214e-05,0.42924960960374337,0.0001965044066309929,0.6800780870566439,19.691274642944336,-0.2807148801073409,117.35453033447266,-0.8311951780493148,32.0,4.418755997903645e-05,0.4517804768381437,0.0001965044066309929,0.6800780870566439,17.887229919433594,-0.16338032641925793,104.7132568359375,-0.6339412756311964,32.0,8.735807205084711e-05,-0.08382089046725416,0.0006612378638237715,-0.07653810890017132,15.344802856445312,0.0019784037898813445,62.31155014038086,0.027693180411242024,32.0,7.494009332731366e-05,0.07024460619468742,0.0005162369925528765,0.1595327096161272,15.416651725769043,-0.002694626155123281,63.945167541503906,0.002202282878884576
gpt2,93,comp.os.ms-windows.misc,11,8,128,8,63,5.15406632428661e-07,8.0,0.0007936247857287526,0.0,0.006974019575864077,0.0,579.6837768554688,0.0,1570.5968017578125,0.0,8.0,0.0009648867417126894,-0.21579713620798024,0.01300180982798338,-0.8643208104807281,467.34698486328125,0.19378978070003183,1129.3043212890625,0.2809712078713361,8.0,0.0014772751601412892,-0.8614277007298468,0.021089158952236176,-2.0239603893889617,618.3212890625,-0.06665274025197476,1682.393310546875,-0.07118090948863509,8.0,0.0009281888487748802,-0.16955627579418775,0.011112898588180542,-0.5934710918564723,591.4129638671875,-0.020233767926617574,1580.12939453125,-0.006069407987313147,8.0,0.00076660281047225,0.03404880460189952,0.007545151747763157,-0.08189425992947785,588.8047485351562,-0.015734391825082295,1580.12939453125,-0.006069407987313147,8.0,0.000784104282502085,0.01199622718174731,0.007545151747763157,-0.08189425992947785,573.9600830078125,0.009873820997207794,1580.12939453125,-0.006069407987313147
gpt2,93,comp.os.ms-windows.misc,11,8,128,16,63,5.15406632428661e-07,16.0,0.00024724044487811625,0.0,0.0023505869321525097,0.0,397.9656677246094,0.0,1303.1024169921875,0.0,16.0,0.0002932997595053166,-0.1862936084341158,0.0018191885901615024,0.22607049104301302,310.67059326171875,0.21935327979924757,724.3764038085938,0.44411398953537773,16.0,0.0005408552824519575,-1.1875679875862803,0.007545151747763157,-2.209901171727273,419.1529541015625,-0.05323898038263608,1580.12939453125,-0.21259033359672097,16.0,0.0003370089107193053,-0.3630816385460023,0.0039999717846512794,-0.7016906415745168,388.84906005859375,0.02290802550416049,957.38720703125,0.2653016412623308,16.0,0.0002723628713283688,-0.10161131388773104,0.0032544895075261593,-0.3845433508582967,374.5127258300781,0.058932073283167186,1323.2734375,-0.015479228834807346,16.0,0.0002816379419527948,-0.1391256883218912,0.0032544895075261593,-0.3845433508582967,370.6561584472656,0.06862277701864927,1323.2734375,-0.015479228834807346
gpt2,93,comp.os.ms-windows.misc,11,8,128,32,63,5.15406632428661e-07,32.0,5.9279671404510736e-05,0.0,0.00041002436773851514,0.0,215.6445770263672,0.0,678.0393676757812,0.0,32.0,6.303998088696972e-05,-0.0634333725772449,0.0005303749348968267,-0.29352052372424553,173.80564880371094,0.19401799386562146,392.9887390136719,0.42040424531575626,32.0,0.00010020991612691432,-0.6904600473087155,0.0014987511094659567,-2.655273265177633,231.10311889648438,-0.07168527993276208,840.62646484375,-0.23979005485373706,32.0,8.005501877050847e-05,-0.35046326799336613,0.0009977930458262563,-1.4334969439245104,211.25193786621094,0.020369810457228188,436.9830017089844,0.3555197197370744,32.0,6.607174873352051e-05,-0.11457683836778054,0.0006460669683292508,-0.5756794453281546,215.70042419433594,-0.0002589778455774905,610.3428344726562,0.09984159686063465,32.0,6.649859278695658e-05,-0.12177735151710944,0.0006460669683292508,-0.5756794453281546,215.58030700683594,0.00029803679933670946,610.3428344726562,0.09984159686063465
gpt2,93,comp.os.ms-windows.misc,11,9,128,8,63,5.15406632428661e-07,8.0,9.791758202482015e-05,0.0,0.0007436443120241165,0.0,35.14411163330078,0.0,282.5556945800781,0.0,8.0,0.00011069195170421153,-0.1304604282012738,0.0006251861341297626,0.1592941356223434,38.24357986450195,-0.08819310226252153,413.2676696777344,-0.4626060546821209,8.0,0.00013855074939783663,-0.41497314918087724,0.0006851260550320148,0.0786911915359394,40.443511962890625,-0.15079056158495696,321.23388671875,-0.1368869673504678,8.0,0.00012286935816518962,-0.25482426776066314,0.0005806867266073823,0.21913377508822995,37.138580322265625,-0.05675114823716254,260.88397216796875,0.07669894051973347,8.0,0.00012094416160834953,-0.23516286970497902,0.0005313861183822155,0.2854297279087068,38.542213439941406,-0.09669050229799403,413.2676696777344,-0.4626060546821209,8.0,0.00011340615310473368,-0.1581796727372975,0.0004154597409069538,0.44131927833063234,37.71091842651367,-0.073036610513743,413.2676696777344,-0.4626060546821209
gpt2,93,comp.os.ms-windows.misc,11,9,128,16,63,5.15406632428661e-07,16.0,3.1043899070937186e-05,0.0,0.00017448049038648605,0.0,21.96883773803711,0.0,198.10247802734375,0.0,16.0,3.890545849571936e-05,-0.2532400780848447,0.0002555298269726336,-0.4645180467261285,22.92694664001465,-0.043612179825000874,201.84414672851562,-0.01888754112735236,16.0,3.9342841773759574e-05,-0.2673292644026062,0.00017448049038648605,0.0,22.083433151245117,-0.00521627109155598,171.13021850585938,0.13615306476762723,16.0,3.643754098447971e-05,-0.1737424123566993,0.00017711683176457882,-0.015109662818193037,21.64231300354004,0.014863086449572238,155.08773803710938,0.21713378054916166,16.0,4.150789027335122e-05,-0.33707077769139704,0.00027435837546363473,-0.5724301029640186,22.1983585357666,-0.010447562154464629,201.84414672851562,-0.01888754112735236,16.0,4.007220559287816e-05,-0.290823858862276,0.00027435837546363473,-0.5724301029640186,21.642017364501953,0.014876543649339102,175.4975128173828,0.11410743285523572
gpt2,93,comp.os.ms-windows.misc,11,9,128,32,63,5.15406632428661e-07,32.0,7.369684681179933e-06,0.0,3.638019188656472e-05,0.0,11.392149925231934,0.0,112.99481964111328,0.0,32.0,9.78067510004621e-06,-0.32714973885154897,6.199441850185394e-05,-0.7040706848153986,10.54486083984375,0.07437481870841278,88.470703125,0.217037529631935,32.0,7.752513738523703e-06,-0.05194646364197997,2.7528381906449795e-05,0.24331399921460872,11.144368171691895,0.021750218805603905,87.99909210205078,0.22121126984805395,32.0,7.676330824324396e-06,-0.04160912663299543,2.9988586902618408e-05,0.1756891498504367,10.810935020446777,0.051018895344578485,75.2649154663086,0.333908264950906,32.0,9.18601654120721e-06,-0.24645991499007658,6.199441850185394e-05,-0.7040706848153986,10.005829811096191,0.121690824228467,61.851722717285156,0.45261452769485777,32.0,9.039700671564788e-06,-0.2266061660208607,6.199441850185394e-05,-0.7040706848153986,10.145729064941406,0.10941050358983506,61.851722717285156,0.45261452769485777
