model,doc_idx,category,layer,head,tokens,budget,fixed_max_rel,fixed_mean_rel,oracle_max_rel,oracle_mean_rel,oracle_mean_k,mass_max_rel,mass_mean_rel,mass_mean_k,mass_gap,UTC_abs_max_rel,UTC_abs_mean_rel,UTC_abs_mean_k,UTC_abs_gap,UTC_rel_max_rel,UTC_rel_mean_rel,UTC_rel_mean_k,UTC_rel_gap,UTC_rel_hat_max_rel,UTC_rel_hat_mean_rel,UTC_rel_hat_mean_k,UTC_rel_hat_gap,rel_hat_below_fixed,rel_hat_beats_abs_rel,rel_hat_beats_mass
gpt2,93,comp.os.ms-windows.misc,0,2,128,16,0.8484775781808841,0.27058353120797995,0.2623230975570649,0.25013755538646804,16.0,1.3069221582463801,0.30274682201072106,16.0,-0.7821224527322439,0.504730628026846,0.2600790477563497,16.0,0.5864442932999554,0.3497606344371443,0.25308555161427215,16.0,0.8508285106222793,0.38533043447298043,0.2574955148639191,16.0,0.7901451904197608,False,False,True
gpt2,93,comp.os.ms-windows.misc,0,2,128,32,0.45497548399509397,0.14534508152018272,0.13663382705190233,0.13122567782788616,32.0,0.5465893244459193,0.1654543710508683,32.0,-0.2877846441164122,0.2839466479165782,0.1412650990964155,32.0,0.5372493117010949,0.1907871635951622,0.1406062962227751,32.0,0.8298892546352375,0.20082552967016998,0.13999214560707762,32.0,0.7983559448843269,False,False,True
gpt2,93,comp.os.ms-windows.misc,0,3,128,8,0.009803504388909487,0.001872517487995122,0.0005443016334826467,0.00039105213682633766,8.0,0.0007437799232493317,0.00040487291666111303,8.0,0.9784562132360943,0.0006271393163884045,0.00040050596082589373,8.0,0.9910534756507837,0.0006271393163884045,0.0004097330977526529,8.0,0.9910534756507837,0.0006271393163884045,0.0004097330977526529,8.0,0.9910534756507837,False,True,True
gpt2,93,comp.os.ms-windows.misc,0,3,128,16,0.0006510053085236549,7.4220953354168e-05,2.3428292045256464e-05,1.9321228949125544e-05,16.0,2.8332296179377355e-05,1.9583023366792878e-05,16.0,0.9921858130470753,2.8415784513879347e-05,1.9476550310805485e-05,16.0,0.9920527802362652,2.5829683542549574e-05,1.9627962425071245e-05,16.0,0.9961735509200634,2.5829683542549574e-05,1.9627962425071245e-05,16.0,0.9961735509200634,False,True,True
gpt2,93,comp.os.ms-windows.misc,0,3,128,32,3.211073828025113e-05,1.8689264109396262e-06,1.7313342502875814e-07,1.5113884900183777e-07,32.0,2.0237246556612032e-07,1.5151576929050025e-07,32.0,0.9990844948871429,1.9349876325012956e-07,1.521637002243616e-07,32.0,0.9993623398400194,1.9349876325012956e-07,1.5225006076655397e-07,32.0,0.9993623398400194,1.9349876325012956e-07,1.5225006076655397e-07,32.0,0.9993623398400194,False,True,True
gpt2,93,comp.os.ms-windows.misc,0,4,128,8,0.10573448016266275,0.035199604252572715,0.031505781480575604,0.026944210034665732,8.0,0.04995460738810515,0.02885811440760598,8.0,0.7514596613562672,0.04449663556337666,0.028675829103145187,8.0,0.8249887939105687,0.042919002873771005,0.027972335598617892,8.0,0.8462424696130416,0.042919002873771005,0.027872391106549894,8.0,0.8462424696130416,False,True,True
gpt2,93,comp.os.ms-windows.misc,0,4,128,16,0.01751417842948858,0.007744783267539431,0.0070031537026438865,0.006329435950535729,16.0,0.011244096178098285,0.006705885952975773,16.0,0.5965243555537245,0.011383283504440487,0.00661194283401564,16.0,0.5832823235007769,0.008461230209927034,0.006434689249199849,16.0,0.8612812218432627,0.008461230209927034,0.006434689249199849,16.0,0.8612812218432627,False,True,True
gpt2,93,comp.os.ms-windows.misc,0,4,128,32,0.0017699581160480161,0.0005910866851679237,0.0005237706250041151,0.0004693398137743212,32.0,0.0007948243661415806,0.0004910036292049842,32.0,0.7824936110453088,0.0008134073021560122,0.0004983323607896532,32.0,0.7675817810454224,0.0005848861753784541,0.00048112490714961116,32.0,0.9509579811917835,0.0005848861753784541,0.00048112490714961116,32.0,0.9509579811917835,False,True,True
gpt2,93,comp.os.ms-windows.misc,0,5,128,8,0.3458202870754053,0.06035021952461797,0.09364152651843606,0.05042384739988155,8.0,0.13173721555820442,0.04919343192005582,8.0,0.8489337922209264,0.12200819076846398,0.046447318429066894,8.0,0.8875136661494548,0.12223080560375062,0.04805728099182126,8.0,0.88663090015126,0.12223080560375062,0.04829122288596079,8.0,0.88663090015126,False,False,True
gpt2,93,comp.os.ms-windows.misc,0,5,128,16,0.2559394199263217,0.03741403306336431,0.03388074681168966,0.022356858408668648,16.0,0.07019202353867994,0.019767015824852626,16.0,0.8364789079494972,0.07019202353867994,0.019088541584226355,16.0,0.8364789079494972,0.07019202353867994,0.01943335495543428,16.0,0.8364789079494972,0.07019202353867994,0.019376210876266203,16.0,0.8364789079494972,False,True,True
gpt2,93,comp.os.ms-windows.misc,0,5,128,32,0.16424834755158177,0.02099259740020478,0.001995152679208596,0.001412690298348078,32.0,0.002614969934055411,0.0015060794105516205,32.0,0.9961799380570944,0.002790607020125905,0.0015560304703937662,32.0,0.9950974503673534,0.002342220994641233,0.001451575905133978,32.0,0.9978609461853394,0.002342220994641233,0.001451575905133978,32.0,0.9978609461853394,False,True,True
gpt2,93,comp.os.ms-windows.misc,0,6,128,8,1.8119457138419928,1.0449823099567186,1.2435093343025074,1.1331922586279748,8.0,1.8012736546479093,1.0938445232951977,8.0,0.018774412719202313,1.8506272868915692,1.0496789490527256,8.0,-0.068049080674453,1.9902737794869365,1.1662668271835064,8.0,-0.3137168416092843,1.777763937132421,1.0735908306948807,8.0,0.06013298574813932,False,True,True
gpt2,93,comp.os.ms-windows.misc,0,6,128,16,1.4542609598197318,0.7652515257892445,0.8072571921227486,0.7659672068583876,16.0,1.202748737218204,0.7405415454425852,16.0,0.3887337835709802,1.2646061904618844,0.7392893887052526,16.0,0.29312776652433664,1.2000071721631522,0.756997387925869,16.0,0.3929711082851938,1.1077228345059038,0.7383859780686599,16.0,0.5356044935369297,False,True,True
gpt2,93,comp.os.ms-windows.misc,0,6,128,32,0.967191321610327,0.432821389827292,0.41833363349708136,0.40439291506499025,32.0,0.7267735371905464,0.41200556069130667,32.0,0.43803300860418165,0.7518216358190396,0.4098996855022423,32.0,0.39239622666422447,0.6073930064051639,0.4110721440002849,32.0,0.6555402666254098,0.597009816851908,0.41003510303614044,32.0,0.6744580840817875,False,True,True
gpt2,93,comp.os.ms-windows.misc,0,7,128,8,0.16169904131500068,0.07150152691174365,0.08086795454139731,0.06557655369904128,8.0,0.11376994820895361,0.06808169587534617,8.0,0.5929537139626712,0.12560873218869548,0.0691027184709076,8.0,0.44649046012939475,0.11376994820895361,0.0686295064358363,8.0,0.5929537139626712,0.11376994820895361,0.0686295064358363,8.0,0.5929537139626712,False,True,True
gpt2,93,comp.os.ms-windows.misc,0,7,128,16,0.040525556018994324,0.009499095727494095,0.009425408001316062,0.008147060473639136,16.0,0.012555529391484929,0.008341221587214558,16.0,0.899353488980515,0.015529475671141978,0.00839669078799006,16.0,0.8037286617942725,0.015529475671141978,0.008361730894837587,16.0,0.8037286617942725,0.015529475671141978,0.008361730894837587,16.0,0.8037286617942725,False,True,False
gpt2,93,comp.os.ms-windows.misc,0,7,128,32,0.00244816482944345,0.0006579157189916988,0.0006031945177594999,0.0005356795862562638,32.0,0.0006859500132119802,0.0005501040366915297,32.0,0.955145351159094,0.0008338368032861769,0.0005503664986852045,32.0,0.8749886195642009,0.0007067180458234643,0.0005471002614300904,32.0,0.9438887837878128,0.0007067180458234643,0.0005471002614300904,32.0,0.9438887837878128,False,True,False
gpt2,93,comp.os.ms-windows.misc,0,8,128,8,1.423588885603151,0.4663345424393084,0.4681225428956929,0.4351590405139081,8.0,1.1903527764147295,0.45214377178740334,8.0,0.24410709070872333,0.7566771014832908,0.4505703900864662,8.0,0.6979961033792829,0.6774705316019698,0.4332470066655819,8.0,0.7808944393446056,0.6472892926357255,0.4406648343207978,8.0,0.8124824059920974,False,True,True
gpt2,93,comp.os.ms-windows.misc,0,8,128,16,0.8788032553443,0.32417311831285006,0.30290783630758217,0.2865041960225847,16.0,0.667512915191696,0.3117333807546059,16.0,0.36689012131060666,0.529536716065088,0.3064388864975763,16.0,0.6064756338284809,0.410575826781668,0.2948187876184376,16.0,0.8130424606360325,0.410575826781668,0.2956693662185167,16.0,0.8130424606360325,False,True,True
gpt2,93,comp.os.ms-windows.misc,0,8,128,32,0.4166172941265875,0.17757633153410562,0.17443964203233334,0.16793353396591304,32.0,0.30337887263936797,0.1866720539087125,32.0,0.4675841082279044,0.26547417889822544,0.17643038723640736,32.0,0.6241001757236379,0.2275932592591978,0.17588046917213804,32.0,0.7805180751930927,0.2252792520394239,0.17597858274990366,32.0,0.7900730741773644,False,True,True
gpt2,93,comp.os.ms-windows.misc,0,9,128,8,0.6897108618676151,0.4733090928001995,0.4789637852260308,0.43898150725537893,8.0,0.6875596113011476,0.4707527396201634,8.0,0.010207736215131895,0.5659420321248133,0.45727036902469603,8.0,0.5872861048188789,0.6856091245323541,0.46694086842383514,8.0,0.019462843331567385,0.6073791283007636,0.4593851182492085,8.0,0.390666076506828,False,False,True
gpt2,93,comp.os.ms-windows.misc,0,9,128,16,0.49138795304806804,0.34491684049888993,0.3523685117487252,0.33923320712603267,16.0,0.48406118002838255,0.34195509154834025,16.0,0.052703225902837214,0.4030076046730179,0.33765302447719825,16.0,0.6357409262258914,0.4620853689526301,0.34724257911167433,16.0,0.21078047661220511,0.4030076046730179,0.3390672892739305,16.0,0.6357409262258914,False,True,True
gpt2,93,comp.os.ms-windows.misc,0,9,128,32,0.32969298614415415,0.23391025975818094,0.23833001444475255,0.23310775815425927,32.0,0.29803308455726296,0.23340834963671048,32.0,0.34652880699915495,0.29049103769693885,0.23192589427386678,32.0,0.4290791741778695,0.27418219878109057,0.23193222966910476,32.0,0.6075851773484636,0.27437102330967045,0.2323011535759858,32.0,0.6055184261792794,False,False,True
gpt2,93,comp.os.ms-windows.misc,0,10,128,8,1.5871163117126246,0.8316503668180246,0.8132942446848451,0.757744101010742,8.0,1.8567141921434476,0.8309784777472057,8.0,-0.3483977672882062,1.4772554592148859,0.8102606596337698,8.0,0.14197172344762662,1.137240568851027,0.7877983503908814,8.0,0.5813684592758551,1.1961162332935262,0.784977280344068,8.0,0.5052842185296091,False,False,True
gpt2,93,comp.os.ms-windows.misc,0,10,128,16,0.8252918265842373,0.4706304464624652,0.45438704980797096,0.42837457788582056,16.0,1.1228763755693367,0.4653779095454763,16.0,-0.802320616012464,0.7052206612491383,0.44251271393500863,16.0,0.32372504441356165,0.6722774323051677,0.4563769426263219,16.0,0.4125436064992215,0.5691355352572549,0.44696385731656063,16.0,0.6906254849381424,False,True,True
gpt2,93,comp.os.ms-windows.misc,0,10,128,32,0.3650381565565596,0.20559667923073163,0.200078136219518,0.19156486347347065,32.0,0.4942528251571438,0.20799691950692453,32.0,-0.7833090001842661,0.30201791652894194,0.19725969735022783,32.0,0.382033415726165,0.27636071068416435,0.19788089639688755,32.0,0.5375693194703299,0.2605922405892874,0.196389464252052,32.0,0.6331589663596746,False,True,True
gpt2,93,comp.os.ms-windows.misc,0,11,128,8,1.1502159601861406,0.7580047498457031,0.8172289183179391,0.7819485003083138,8.0,1.325963201003011,0.7938369652085431,8.0,-0.5277900299989219,1.0810458166275494,0.7666387147018887,8.0,0.20772623213959537,1.185216246253872,0.7972419940653854,8.0,-0.10511005434735436,1.0354914829898954,0.7592009190814768,8.0,0.34453135639330357,False,True,True
gpt2,93,comp.os.ms-windows.misc,0,11,128,16,0.876043551136119,0.5917161627560459,0.6317533481424245,0.6010954843214756,16.0,1.0340541035241204,0.6127723666946469,16.0,-0.6468149375277236,0.8608680157911547,0.6086708852646954,16.0,0.06212093305009042,0.761097235153131,0.6131544673885165,16.0,0.4705318288427429,0.7914061857645998,0.5963272376871793,16.0,0.34646238094821935,False,False,True
gpt2,93,comp.os.ms-windows.misc,0,11,128,32,0.6901807511882603,0.4198127889233858,0.41580811213917296,0.40061812036566685,32.0,0.7230526373847718,0.4356360719518947,32.0,-0.11980744986248598,0.6040510650569826,0.4256787627952693,32.0,0.31391499688082397,0.519745133481169,0.4101927329354532,32.0,0.6211829951331228,0.5327158934633339,0.41577832821765104,32.0,0.5739087478644498,False,False,True
gpt2,93,comp.os.ms-windows.misc,5,0,128,8,0.3815498805154425,0.14611461440977208,0.16239337834510081,0.14653185152953457,8.0,0.2337231216614691,0.15416356013258953,8.0,0.6745260003240674,0.22705234450324355,0.14631181452425035,8.0,0.7049644180400092,0.20792589149573307,0.14715394228381684,8.0,0.7922374526892128,0.19363254771310778,0.14629581541939624,8.0,0.8574572551640471,False,True,True
gpt2,93,comp.os.ms-windows.misc,5,0,128,16,0.2446277297006684,0.07982207472639657,0.08168284844600512,0.0746555730477475,16.0,0.10656045133904075,0.07614418059284056,16.0,0.8473250420542211,0.1046106515854751,0.07400255079135613,16.0,0.8592910500598263,0.09652255902386794,0.07429805513451596,16.0,0.9089280346605664,0.09652255902386794,0.07401605097037284,16.0,0.9089280346605664,False,True,True
gpt2,93,comp.os.ms-windows.misc,5,0,128,32,0.11674384425258107,0.03314364376412432,0.029179478326821367,0.02778801609531305,32.0,0.03716833941698741,0.027553711253953832,32.0,0.9087658432091053,0.04057881192315123,0.027433348649969554,32.0,0.8698176652590092,0.03488852036325297,0.02763079161279096,32.0,0.9348017658088001,0.03488852036325297,0.02763079161279096,32.0,0.9348017658088001,False,True,True
gpt2,93,comp.os.ms-windows.misc,5,1,128,8,0.06983330918531241,0.006052457445476406,0.0036089986629172554,0.003130257050760658,8.0,0.004141804215669589,0.0031560907284784254,8.0,0.9919545322775062,0.004102346384076153,0.0031431429307871104,8.0,0.992550353227278,0.004102346384076153,0.003226335069040677,8.0,0.992550353227278,0.004102346384076153,0.003226335069040677,8.0,0.992550353227278,False,True,True
gpt2,93,comp.os.ms-windows.misc,5,1,128,16,0.005988936005691748,0.0012006100167352293,0.001044592988401697,0.0009269981415636973,16.0,0.0011418850444723564,0.0009322382374189028,16.0,0.9803225513014701,0.0011229133666426137,0.0009360473694646049,16.0,0.9841595985620263,0.0011229133666426137,0.0009479266123133438,16.0,0.9841595985620263,0.0011229133666426137,0.0009479266123133438,16.0,0.9841595985620263,False,True,True
gpt2,93,comp.os.ms-windows.misc,5,1,128,32,0.0013950863042086672,0.0002838312411784185,0.00019013386058785756,0.00018047824943665972,32.0,0.0002073537903001125,0.00017595028645371027,32.0,0.9857090378932217,0.00020573509265618984,0.00017556095677102998,32.0,0.98705240845734,0.00023410793232038073,0.00018102731219777235,32.0,0.9635055541276104,0.00023410793232038073,0.00018102731219777235,32.0,0.9635055541276104,False,False,False
gpt2,93,comp.os.ms-windows.misc,5,2,128,8,0.4280037741254473,0.08159409271891399,0.08531622984762093,0.07252107225527646,8.0,0.17102382911335365,0.0806785206142355,8.0,0.7498957849595864,0.20935622180253302,0.09069232427036603,8.0,0.6380376409177294,0.12178509057085157,0.07864916559901228,8.0,0.8935798474961076,0.12178509057085157,0.07748476607969287,8.0,0.8935798474961076,False,True,True
gpt2,93,comp.os.ms-windows.misc,5,2,128,16,0.18103025108964174,0.01763363111920266,0.013533035251483158,0.012057644299637585,16.0,0.021500955226057574,0.01291373770646393,16.0,0.9524295378003579,0.029432106559004193,0.013622272626563748,16.0,0.9050785935278874,0.019848748328828675,0.012554074705054225,16.0,0.962293623534328,0.019848748328828675,0.012554074705054225,16.0,0.962293623534328,False,True,True
gpt2,93,comp.os.ms-windows.misc,5,2,128,32,0.020064056984595294,0.0014138792462257722,0.0006484219552604186,0.0005676348368296997,32.0,0.0013406571611922235,0.0006168318754521233,32.0,0.9643465070863809,0.00157502083303388,0.0006720286567232761,32.0,0.9522756337161533,0.0009710642288050153,0.0006033292763670445,32.0,0.9833823476256575,0.0009710642288050153,0.0006033292763670445,32.0,0.9833823476256575,False,True,True
gpt2,93,comp.os.ms-windows.misc,5,3,128,8,0.5742293743270963,0.2550072384507519,0.2691065884138491,0.2385612667048433,8.0,0.41458576617598886,0.2538230227757274,8.0,0.5232110334640739,0.5231342290519699,0.2492121129182172,8.0,0.16745765191608403,0.37223890931695247,0.24933887025357998,8.0,0.6619973149680599,0.37223890931695247,0.24913543564801438,8.0,0.6619973149680599,False,True,True
gpt2,93,comp.os.ms-windows.misc,5,3,128,16,0.30230548592855944,0.06994662711233446,0.069485678714333,0.061784214916289576,16.0,0.10732547604459654,0.06553260631343807,16.0,0.8374717435641303,0.12707470613337682,0.06569585930587002,16.0,0.7526454982154764,0.09698747704702176,0.0662392963525825,16.0,0.8818751777962632,0.09698747704702176,0.0659096854902326,16.0,0.8818751777962632,False,True,True
gpt2,93,comp.os.ms-windows.misc,5,3,128,32,0.05608719200594169,0.008075024543568458,0.005888895236497096,0.005426243550210432,32.0,0.011304720962716482,0.005765787523913412,32.0,0.8921113648318848,0.013464601457740998,0.006146334680002837,32.0,0.8490843971053778,0.00874577510379351,0.005684892366808678,32.0,0.9430881115266171,0.00874577510379351,0.005684892366808678,32.0,0.9430881115266171,False,True,True
gpt2,93,comp.os.ms-windows.misc,5,4,128,8,0.31933622625376584,0.08702406224055198,0.08687021682969258,0.07214530193096115,8.0,0.15876659124064657,0.07863744491138999,8.0,0.6907230670450496,0.15876659124064657,0.08012695665703931,8.0,0.6907230670450496,0.10937978666246172,0.07451008940313,8.0,0.90317048979102,0.10937978666246172,0.07451008940313,8.0,0.90317048979102,False,True,True
gpt2,93,comp.os.ms-windows.misc,5,4,128,16,0.10239143736726068,0.01212610650764467,0.008959061019333608,0.007636781908739318,16.0,0.013200296605573841,0.00788046380743308,16.0,0.9546063607496553,0.014952581031844249,0.008327935905651358,16.0,0.9358517866420121,0.014952581031844249,0.008087328022794134,16.0,0.9358517866420121,0.014952581031844249,0.008079565309964969,16.0,0.9358517866420121,False,True,False
gpt2,93,comp.os.ms-windows.misc,5,4,128,32,0.004003090468537734,0.00037726330125570546,0.0001864745636790142,0.00016335443124007517,32.0,0.00033800175378157204,0.00018219765824143932,32.0,0.9602980247738168,0.00033800175378157204,0.0001858587886798165,32.0,0.9602980247738168,0.00033800175378157204,0.00017740115192430733,32.0,0.9602980247738168,0.00033800175378157204,0.00017740115192430733,32.0,0.9602980247738168,False,True,True
gpt2,93,comp.os.ms-windows.misc,5,5,128,8,0.29978487789964153,0.13415391329106818,0.15035105259972295,0.13426970767452234,8.0,0.2159615426083013,0.14128127062330292,8.0,0.5609395002979014,0.17539013783459284,0.13340264790893408,8.0,0.8324403113912421,0.17528681360679005,0.13983897824124597,8.0,0.8331317494080058,0.17539013783459284,0.13938147390161248,8.0,0.8324403113912421,False,False,True
gpt2,93,comp.os.ms-windows.misc,5,5,128,16,0.19414139676306047,0.07265311460421588,0.0766489530938235,0.07190772988013996,16.0,0.10235151666570678,0.07197056891547181,16.0,0.7812407098771325,0.08910623126746396,0.06928998247673833,16.0,0.8939737928278179,0.08454364093955032,0.07219142386781341,16.0,0.9328068461325749,0.08454364093955032,0.07228480531729947,16.0,0.9328068461325749,False,True,True
gpt2,93,comp.os.ms-windows.misc,5,5,128,32,0.09778290807687318,0.031189037219116846,0.026269093679021957,0.024736646765476992,32.0,0.034170945192397224,0.0253165858462013,32.0,0.8895059425943208,0.03076579846502394,0.024938529350228278,32.0,0.9371211726872017,0.02842155573380221,0.025133092841393034,32.0,0.9699014508888378,0.02961970451060211,0.025099852881516466,32.0,0.9531473623691812,False,False,True
gpt2,93,comp.os.ms-windows.misc,5,6,128,8,0.039554065720466935,0.009190568320844174,0.008458486412215775,0.006872120694152599,8.0,0.017388925970155573,0.007795333417509716,8.0,0.7128067797222186,0.02002052956005226,0.009080148344468311,8.0,0.6281772713342403,0.014453775664331103,0.007429672380407674,8.0,0.8071980202496345,0.014453775664331103,0.007429672380407674,8.0,0.8071980202496345,False,True,True
gpt2,93,comp.os.ms-windows.misc,5,6,128,16,0.02011572756923163,0.002329121412267478,0.0017041324587660214,0.0015206229726082462,16.0,0.003303159670007779,0.0016541541802579023,16.0,0.9131510767183432,0.003548370197419151,0.0018935750332093,16.0,0.8998328103791063,0.0025682248778326248,0.0016062034986581253,16.0,0.9530680305599687,0.0025682248778326248,0.0016062034986581253,16.0,0.9530680305599687,False,True,True
gpt2,93,comp.os.ms-windows.misc,5,6,128,32,0.004431527995452809,0.0003359035925618658,0.00018551297479890748,0.00017397356865070108,32.0,0.00035808595735657006,0.00018556426433896536,32.0,0.9593564832629619,0.00039071681865941255,0.0002033759858701177,32.0,0.9516714277122592,0.00024231842764763732,0.0001788316971417676,32.0,0.9866214668171426,0.00024231842764763732,0.0001788316971417676,32.0,0.9866214668171426,False,True,True
gpt2,93,comp.os.ms-windows.misc,5,7,128,8,0.1435176336489143,0.03637114775398015,0.03160781301924931,0.027412471769472133,8.0,0.04251989416551282,0.02948355509724803,8.0,0.9024921934029894,0.041107917035776924,0.029358186281180712,8.0,0.9151092910070366,0.04467742947674904,0.029258808532998455,8.0,0.8832129621514624,0.04467742947674904,0.029258808532998455,8.0,0.8832129621514624,False,False,False
gpt2,93,comp.os.ms-windows.misc,5,7,128,16,0.048680821605303834,0.007926143968519216,0.006680540956228302,0.005944940013571081,16.0,0.008864629624523983,0.006258502199360081,16.0,0.9479982363321718,0.009097343148601084,0.006371759610537172,16.0,0.9424574751638957,0.009200138434466442,0.006296383206593929,16.0,0.9400099847120045,0.009200138434466442,0.006296383206593929,16.0,0.9400099847120045,False,False,False
gpt2,93,comp.os.ms-windows.misc,5,7,128,32,0.010342338088951948,0.000913921115190212,0.0006059692901615822,0.000555396484191765,32.0,0.0009186654183431938,0.0005864969130579189,32.0,0.9678837013424901,0.0009186654183431938,0.0005921572852447344,32.0,0.9678837013424901,0.0007333996113952041,0.00058144617949948,32.0,0.9869119253936381,0.0007333996113952041,0.00058144617949948,32.0,0.9869119253936381,False,True,True
gpt2,93,comp.os.ms-windows.misc,5,8,128,8,0.2983737095318086,0.09076141843125429,0.09215327605915989,0.082049733833979,8.0,0.11056147973103399,0.08368306417961018,8.0,0.9107353070600757,0.11056147973103399,0.08388742332580028,8.0,0.9107353070600757,0.11056147973103399,0.0839158515367209,8.0,0.9107353070600757,0.10690825106378957,0.08344624941308547,8.0,0.9284504704205918,False,True,True
gpt2,93,comp.os.ms-windows.misc,5,8,128,16,0.11949226262111357,0.03092247853095829,0.028924759679328508,0.02678067038957845,16.0,0.033932397701081966,0.02708872238111791,16.0,0.9447082247042599,0.03670662173841078,0.027470527461378944,16.0,0.9140766631924887,0.03147550897231155,0.02708821318801768,16.0,0.9718359322038214,0.03147550897231155,0.0270994392083208,16.0,0.9718359322038214,False,True,True
gpt2,93,comp.os.ms-windows.misc,5,8,128,32,0.040066711551051945,0.005931266394187265,0.004803371133677589,0.0045009965590829554,32.0,0.005670211427683764,0.004525338113812703,32.0,0.9754180890481073,0.005841469072675332,0.004534921396628248,32.0,0.9705615541037551,0.005670211427683764,0.004548844680419941,32.0,0.9754180890481073,0.005670211427683764,0.004548844680419941,32.0,0.9754180890481073,False,True,True
gpt2,93,comp.os.ms-windows.misc,5,9,128,8,0.4787837651926831,0.34013061670541844,0.35582806469372935,0.3412901950974238,8.0,0.5244111315058453,0.36386965774131985,8.0,-0.37108784812746776,0.4297462101303769,0.34818248953410713,8.0,0.39882294894268433,0.4621347160097582,0.3494426450922721,8.0,0.13540689138741144,0.4096115550865901,0.3458661928386776,8.0,0.5625783093048348,False,True,True
gpt2,93,comp.os.ms-windows.misc,5,9,128,16,0.3561940877754348,0.22994293427754342,0.24066844746875896,0.23347925597472902,16.0,0.32174691983658155,0.24189241448852142,16.0,0.2981776846023911,0.28124639546565045,0.2337294903397405,16.0,0.6487537494778411,0.26967604744528784,0.2339631692702711,16.0,0.7489076892408912,0.2787687708117261,0.23330118170675104,16.0,0.6702002841808493,False,False,True
gpt2,93,comp.os.ms-windows.misc,5,9,128,32,0.23808228097215065,0.12670805704453186,0.12996467377870155,0.12693425730496852,32.0,0.16620147031699936,0.1288005712282712,32.0,0.6648390814508017,0.1525435766906459,0.127300601437638,32.0,0.791163497805264,0.156843852316767,0.12763327678697137,32.0,0.7513894430721911,0.15968240802464095,0.12750086232585894,32.0,0.7251351096517791,False,False,True
gpt2,93,comp.os.ms-windows.misc,5,10,128,8,0.6231960546551565,0.34539428497160696,0.35634787458529216,0.32805235366070207,8.0,0.521753029386481,0.35546466679463784,8.0,0.38015258429761944,0.5471437980326184,0.34981632039958155,8.0,0.2850019685449106,0.5121277165917296,0.34163671597926937,8.0,0.4162229550688625,0.43913713261344656,0.33748862413843606,8.0,0.6897514609000552,False,True,True
gpt2,93,comp.os.ms-windows.misc,5,10,128,16,0.41129537799134,0.22675327129785658,0.2293839854986496,0.21836678866061815,16.0,0.3604985417760378,0.2361011876927894,16.0,0.27923944465074313,0.34024070371247306,0.22803529716834325,16.0,0.39060046380394836,0.29522629992519983,0.22564717752332158,16.0,0.6380528260251984,0.2785286915441287,0.22053578033933266,16.0,0.7298426152861547,False,True,True
gpt2,93,comp.os.ms-windows.misc,5,10,128,32,0.23961778736186862,0.11765346739135873,0.11629020905960173,0.11215649894350363,32.0,0.1715942134870617,0.11755350992105983,32.0,0.5515682283818637,0.17333274211386412,0.11560298877762404,32.0,0.5374713925343177,0.1438958237770944,0.11571588220462638,32.0,0.7761602465765336,0.1392506274343649,0.1155072812331019,32.0,0.813825758270475,False,True,True
gpt2,93,comp.os.ms-windows.misc,5,11,128,8,0.6082526044705968,0.32107381020340703,0.35842949166618254,0.3306662609899632,8.0,0.8006537771089985,0.3518885899698274,8.0,-0.7701496089716567,0.6179240738890885,0.3422516598776999,8.0,-0.03871326920045021,0.4459844520619334,0.33768159694287425,8.0,0.6495321853414846,0.4310299890769218,0.33426969862442446,8.0,0.7093923912973659,False,True,True
gpt2,93,comp.os.ms-windows.misc,5,11,128,16,0.4717412372972897,0.216420839123536,0.2232574563020353,0.21272254076641278,16.0,0.42045450282358793,0.22509873206094877,16.0,0.2063987205453914,0.41374515976809423,0.22274283680087742,16.0,0.23339985127762955,0.2740657472168121,0.2149880496805086,16.0,0.7955267313171351,0.2740657472168121,0.21399390851668212,16.0,0.7955267313171351,False,True,True
gpt2,93,comp.os.ms-windows.misc,5,11,128,32,0.2915496592126111,0.11569747463759933,0.11253804105912946,0.10851100824262896,32.0,0.24555343161107904,0.11528906015449476,32.0,0.2569454880972902,0.20312014433731332,0.11432400251333948,32.0,0.4939875734740287,0.13745952575410594,0.10980735629701081,32.0,0.8607828645311211,0.13745952575410594,0.10985180932762141,32.0,0.8607828645311211,False,True,True
gpt2,93,comp.os.ms-windows.misc,11,0,128,8,0.950425663702546,0.22920417894231832,0.23847990489901585,0.21331523526913154,8.0,1.653224599189246,0.26881497450758995,8.0,-0.9871523592861878,1.653224599189246,0.2935996191730468,8.0,-0.9871523592861878,0.5951087985779463,0.21916600416378226,8.0,0.49907856143666357,0.8161888300646385,0.2558960024291099,8.0,0.18854924266070633,False,False,True
gpt2,93,comp.os.ms-windows.misc,11,0,128,16,0.694239037567791,0.1446505232029769,0.129862512741297,0.12240904522293222,16.0,1.653224599189246,0.18043828063011386,16.0,-1.699194632371138,1.653224599189246,0.18316235350137947,16.0,-1.699194632371138,0.4060078601861612,0.13000915889285586,16.0,0.5107072401181828,0.5223644445677698,0.14173849088703722,16.0,0.30453887686568926,False,False,True
gpt2,93,comp.os.ms-windows.misc,11,0,128,32,0.3929532432708341,0.0750077769949733,0.05776470963103412,0.05499778585384321,32.0,1.653224599189246,0.10883520925618667,32.0,-3.7598880314704437,1.001435491261907,0.09506018646808624,32.0,-1.8153432678128534,0.23146659067053987,0.06622863260638863,32.0,0.48177857054570633,0.26725152091923954,0.07039024005600704,32.0,0.37501796671444626,False,False,True
